x1,x2,x3,x4,x5
0.5551888571082929,0.6038099836546603,0.6221299191619318,0.6404498546692035,0.6947458910173441
0.5610537539486423,0.6107973162040169,0.6291989232875299,0.6476005303710429,0.7067429006586908
0.552972392130932,0.601917140385387,0.62026852721352,0.6386199140416529,0.6923967144212311
0.5468798500790106,0.5959089190105411,0.6154257226962729,0.6340857773161491,0.6869440065211251
0.518230935974448,0.5736432592701615,0.593663337519629,0.6135031064987124,0.6562110769387172
0.5065299889815655,0.5606247209769916,0.5788481493565294,0.5970715777360671,0.6392422916833908
0.49283248687897346,0.545025034431551,0.5640602260504459,0.5817101108333291,0.6244147333664231
0.5148444184149564,0.5616194480273143,0.5776940273771227,0.593768606726931,0.6330413291143064
0.5551000775112942,0.5866693289327972,0.6023527204675665,0.6174861753911084,0.6477530852381923
0.5763828470573442,0.6097033518504094,0.6220466346889009,0.6343899175273923,0.6706872373989103
0.5925536545211847,0.6217259026725728,0.6342969301840921,0.6468679576956113,0.6905535986082914
0.583963838576583,0.6204955805226577,0.6349618513732906,0.6494281222239235,0.6979047063751401
0.5683054028042037,0.6114753368999843,0.6275412160215261,0.6436070951430679,0.6940362812744962
0.553111943730253,0.5963888665835134,0.6141768176833078,0.6311934561124755,0.6785869499483845
0.5274977688002398,0.5784920322255921,0.5979611151642347,0.6163211799090161,0.6559626886837207
0.5108205719040705,0.5661770348323245,0.5848540900880489,0.6037863614938318,0.643840268061651
0.5085840074078404,0.5647075805631312,0.583652195522776,0.6028190889677794,0.6439515130650304
0.4991476485662751,0.5555441939394207,0.5744963572466999,0.5934485205539792,0.6377744359554782
0.47390301769455107,0.5297854743489614,0.5521762417906965,0.5708480641484446,0.613013063330765
0.4816721386660423,0.5354055342927562,0.556646347199089,0.5747117900112441,0.6167584296809705
0.5197026581263215,0.5717204895265495,0.5910738851980908,0.6109475810843941,0.6532931810118948
0.5677447520415049,0.611676155259738,0.6284572704847731,0.6452383857098082,0.6977725839945839
